"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"4112","274) Consistency of Treatment Effect with Aflibercept by Baseline Factors in PANORAMA.","Raffaele Raimondi","Michael Grinton","Ophthalmology. Retina",2023,"Raffaele","male",99,16081,"Michael","male",99,211741
"4113","275) Neuroretinitis: A Rare Manifestation of Acute Ocular Toxoplasmosis in a Child.","Aditya Bansal","Rajeev H Muni","Ophthalmology. Retina",2023,"Aditya","male",99,19411,"Rajeev","male",100,6971
"4114","276) The Predictive Value of False-Positive ForeseeHome Alerts in the ALOFT Study.","Daniella Lent-Schochet","Glenn Yiu","Ophthalmology. Retina",2023,"Daniella","female",99,10100,"Glenn","male",98,9914
"4115","277) Real-world outcomes of treatment resistant neovascular-age related macular degeneration switched from Aflibercept to Faricimab.","Riccardo Sacconi","Giuseppe Querques","Ophthalmology. Retina",2023,"Riccardo","male",99,22261,"Giuseppe","male",99,72416
"4116","278) En Face OCT in Diagnosis of Persistent Subretinal Fluid and Outer Retinal Folds after Rhegmatogenous Retinal Detachment Repair.","Taku Wakabayashi","Marc J Spirn","Ophthalmology. Retina",2023,"Taku","male",97,649,"Marc","male",99,77461
"4117","279) OCT Predictors of Treatment Discontinuation in Eyes with Retinal Vein Occlusion and Macular Edema.","Ritesh Verma","Swathi Kaliki","Ophthalmology. Retina",2023,"Ritesh","male",99,5074,"Swathi","female",96,1846
"4118","282) Salvage Intra-arterial Chemotherapy for Recurrent or Persistent Intraocular Retinoblastoma: A Study of 24 Eyes.","Angela S Gupta","Drew H Scoles","Ophthalmology. Retina",2023,"Angela","female",98,69937,"Drew","male",90,9039
"4119","283) Primary Retinal Detachment Repair in Eyes Deemed High Risk for Proliferative Vitreoretinopathy: Surgical Outcomes in 389 Eyes.","Christian D Curran","Peter H Tang","Ophthalmology. Retina",2023,"Christian","male",80,5,"Peter","male",99,146529
"4120","284) Treated cases of retinopathy of prematurity in Germany - 10-year data from the Retina.net ROP registry.","Marina Roizenblatt","Mauricio Maia","Ophthalmology. Retina",2023,"Marina","female",98,57740,"Mauricio","male",99,16888
"4121","286) Advanced Diabetic Retinopathy May Promote Ocular Neovascularization after Central Retinal Artery Occlusion.","Nhuong-Sao Ton","Murtaza K Adam","Ophthalmology. Retina",2023,"Nhuong-Sao","female",69,904,"Murtaza","male",97,2053
"4122","287) A Polysomnographic Study of Effects of Sleep Deprivation on Novice and Senior Surgeons during Simulated Vitreoretinal Surgery.","Nimesh A Patel","William E Smiddy","Ophthalmology. Retina",2023,"Nimesh","male",100,921,"William","male",99,67797
"4123","288) RPGR-Associated Cone-Rod Degeneration and Tapetal-Like Reflex in a Male Patient.","Janet S Sunness","Janet S Sunness","Ophthalmology. Retina",2023,"Janet","female",98,16535,"Janet","female",98,16535
"4124","289) Endophthalmitis Following Anti-VEGF Intravitreal Injections with Aqueous Chlorhexidine vs. Povidone-Iodine as Ocular Antiseptics.","Hakan Demirci","Noah Brown","Ophthalmology. Retina",2023,"Hakan","male",96,78561,"Noah","male",96,6863
"4125","290) Aflibercept Monotherapy versus Bevacizumab-First for Diabetic Macular Edema: A Cost Analysis Based on Diabetic Retinopathy Clinical Research Network Protocol AC Results.","Yesha S Shah","James T Handa","Ophthalmology. Retina",2023,"Yesha","female",95,145,"James","male",99,131879
"4126","291) The Underreporting of Age-related Geographic Atrophy of the Macula See Editorial on page 287.","Clara Heredia-Pastor","Nathaly Gentile-Cabrera","Ophthalmology. Retina",2023,"Clara","female",97,22929,"Nathaly","female",100,5421
"4127","292) Aqueous Humor-Derived MYD88 L265P Mutation Analysis in Vitreoretinal Lymphoma: A Potential Less Invasive Method for Diagnosis and Treatment Response Assessment.","Ivy Zhu","Lee M Jampol","Ophthalmology. Retina",2023,"Ivy","female",98,8194,"Lee","male",82,37625
"4128","293) Risk factors associated with cystoid macular edema amongst patients undergoing primary repair of rhegmatogenous retinal detachment.","Salvatore Parrulli","Matteo Giuseppe Cereda","Ophthalmology. Retina",2023,"Salvatore","male",99,41865,"Matteo","male",99,45472
"4129","296) OCT Imaging of an Eye with a Smaller Incision, New Generation Implantable Miniature Telescope Implant.","Karen M Wai","Darius M Moshfeghi","Ophthalmology. Retina",2023,"Karen","female",96,51469,"Darius","male",100,26768
"4130","297) Randomized Phase IIb Study of Brimonidine Drug Delivery System Generation 2 for Geographic Atrophy in Age-Related Macular Degeneration.","Thiago Barros de Oliveira","John Peter Campbell","Ophthalmology. Retina",2023,"Thiago","male",100,16887,"John","male",99,219085
"4131","298) The 0.19-mg Fluocinolone Acetonide Intravitreal Implant for Diabetic Macular Edema: Intraocular Pressure-Related Effects over 36 Months.","Ilaria Zucchiatti","Giuseppe Querques","Ophthalmology. Retina",2023,"Ilaria","female",99,12331,"Giuseppe","male",99,72416
"4132","299) Photographic Gel Artifact Simulating International Classification of Retinopathy of Prematurity Notch: Stanford University Network for Diagnosis of Retinopathy of Prematurity (SUNDROP) Report no. 16.","Jonathan Hensman","Camiel J F Boon","Ophthalmology. Retina",2023,"Jonathan","male",99,84386,"Camiel","male",83,101
"4133","300) Macular Thickness Is Associated with Persistent Avascular Retina in Patients with a History of Untreated Retinopathy of Prematurity.","Margherita Di Stasi","Ferdinando Cione","Ophthalmology. Retina",2023,"Margherita","female",98,4332,"Ferdinando","male",99,2364
"4134","301) Re: Cabral et al: Volume rendering of deep retinal age-related microvascular anomalies. Ophthalmol Retina (2022;6:1185-1193).","Dhananjay Shukla","Dhananjay Shukla","Ophthalmology. Retina",2023,"Dhananjay","male",100,2253,"Dhananjay","male",100,2253
"4135","302) Efficacy of carbonic anhydrase inhibitors on cystoid fluid collections and visual acuity in patients with X-linked retinoschisis.","Victor Chong","Victor Chong","Ophthalmology. Retina",2023,"Victor","male",99,78043,"Victor","male",99,78043
"4136","304) Re: Fujimoto et al.: Macular retinoschisis from optic disc without a visible optic pit or advanced glaucomatous cupping (no optic pit retinoschisis [NOPIR]) (Ophthalmol Retina. 2023;7:811-818).","Kushal U Agrawal","Parag K Shah","Ophthalmology. Retina",2023,"Kushal","male",99,1954,"Parag","male",100,1964
"4137","305) Re: Teo et al.: Geographic atrophy phenotypes in subjects of different ethnicity: Asia-Pacific Ocular Imaging Society Work Group Report 3 (Ophthalmol Retina. 2023;7:593-604).","Indu Govindaraj","Anand Rajendran","Ophthalmology. Retina",2023,"Indu","female",91,1093,"Anand","male",100,13788
"4138","306) Re: Liu et al.: Prospective, longitudinal study: daily self-imaging with home OCT for neovascular age-related macular degeneration (Ophthalmol Retina. 2022;6:575-585).","Bita Momenaei","Jason Hsu","Ophthalmology. Retina",2023,"Bita","female",91,793,"Jason","male",99,76567
"4139","1) Reply.","Tomasz Szeligowski","Peter Charbel Issa","Retina (Philadelphia, Pa.)",2023,"Tomasz","male",99,30500,"Peter","male",99,146529
"4140","4) Correspondence.","Yousef A Fouad","Yousef A Fouad","Retina (Philadelphia, Pa.)",2023,"Yousef","male",98,7159,"Yousef","male",98,7159
"4141","5) Reply.","Jae Rock Do","Dong Ho Park","Retina (Philadelphia, Pa.)",2023,"Jae","male",69,1609,"Dong","male",87,2212
"4142","6) Correspondence.","Dhananjay Shukla","Dhananjay Shukla","Retina (Philadelphia, Pa.)",2023,"Dhananjay","male",100,2253,"Dhananjay","male",100,2253
"4143","7) Reply.","Nadyr A Damasceno","Eduardo F Damasceno","Retina (Philadelphia, Pa.)",2023,"Nadyr","male",58,31,"Eduardo","male",99,50597
"4144","8) Reply.","Francesca Amoroso","Eric H Souied","Retina (Philadelphia, Pa.)",2023,"Francesca","female",99,54181,"Eric","male",99,121922
"4145","9) Correspondence.","Nelson Chen","Nan-Kai Wang","Retina (Philadelphia, Pa.)",2023,"Nelson","male",99,24069,"Nan-Kai","male",75,14961
"4146","10) Reply.","Ehab N El Rayes","Karim M H El Sawwah","Retina (Philadelphia, Pa.)",2023,"Ehab","male",99,4675,"Karim","male",98,65988
"4147","11) Correspondence.","Niall Patton","Felipe Dhawahir-Scala","Retina (Philadelphia, Pa.)",2023,"Niall","male",97,1825,"Felipe","male",99,29541
"4148","13) Reply.","Gerald Seidel","Gerald Seidel","Retina (Philadelphia, Pa.)",2023,"Gerald","male",99,11899,"Gerald","male",99,11899
"4149","14) Reply.","Kyoko Ohno-Matsui","Kyoko Ohno-Matsui","Retina (Philadelphia, Pa.)",2023,"Kyoko","female",97,464,"Kyoko","female",97,464
"4150","15) Correspondence.","Avinoam Ophir","Avinoam Ophir","Retina (Philadelphia, Pa.)",2023,"Avinoam","male",100,20,"Avinoam","male",100,20
"4151","16) Correspondence.","Dominique Geoffrion","Mona Harissi-Dagher","Retina (Philadelphia, Pa.)",2023,"Dominique","male",57,37520,"Mona","female",96,14965
"4152","19) Reply.","Denis Huang","Jason Hsu","Retina (Philadelphia, Pa.)",2023,"Denis","male",95,42503,"Jason","male",99,76567
"4153","20) Correspondence.","Fares Antaki","Karim Hammamji","Retina (Philadelphia, Pa.)",2023,"Fares","male",98,7667,"Karim","male",98,65988
"4154","21) Reply.","Mariam Mathai","Alexander Melamud","Retina (Philadelphia, Pa.)",2023,"Mariam","female",98,17999,"Alexander","male",99,56237
"4155","22) Reply.","Yong-Yeon Song","Min-Woo Lee","Retina (Philadelphia, Pa.)",2023,"Yong-Yeon","male",82,2471,"Min-Woo","male",100,12
"4156","23) Correspondence.","Fikret Ucar","Fikret Ucar","Retina (Philadelphia, Pa.)",2023,"Fikret","male",96,5823,"Fikret","male",96,5823
"4157","24) Reply.","Chiharu Iwahashi","Shunji Kusaka","Retina (Philadelphia, Pa.)",2023,"Chiharu","female",85,115,"Shunji","male",81,67
"4158","25) Reply.","Luca Ventre","Michele Reibaldi","Retina (Philadelphia, Pa.)",2023,"Luca","male",98,88492,"Michele","male",72,60021
"4159","26) Reply.","Xin-Yu Zhao","You-Xin Chen","Retina (Philadelphia, Pa.)",2023,"Xin-Yu","male",61,5074,"You-Xin","male",74,4857
"4160","27) Correspondence.","Piergiacomo Grassi","Piergiacomo Grassi","Retina (Philadelphia, Pa.)",2023,"Piergiacomo","male",100,38,"Piergiacomo","male",100,38
"4161","29) Correspondence.","Salih Uzun","Ozlem Ercal","Retina (Philadelphia, Pa.)",2023,"Salih","male",96,19826,"Ozlem","female",97,2388
"4162","30) Correspondence.","Harshit Vaidya","Giuseppe Querques","Retina (Philadelphia, Pa.)",2023,"Harshit","male",100,2198,"Giuseppe","male",99,72416
"4163","31) Reply.","Ta-Ching Chen","Chung-May Yang","Retina (Philadelphia, Pa.)",2023,"Ta-Ching","male",51,2618,"Chung-May","female",83,13350
"4164","32) Correspondence.","Deependra Vikram Singh","Raja Rami Reddy","Retina (Philadelphia, Pa.)",2023,"Deependra","male",100,401,"Raja","male",86,13725
"4165","33) Reply.","Yongyue Su","Feng Wen","Retina (Philadelphia, Pa.)",2023,"Yongyue","male",100,5,"Feng","male",81,1386
"4166","34) Correspondence.","Qian Fan","Qian Fan","Retina (Philadelphia, Pa.)",2023,"Qian","female",65,678,"Qian","female",65,678
"4167","35) Reply.","Emma Linton","Tsveta Ivanova","Retina (Philadelphia, Pa.)",2023,"Emma","female",91,44680,"Tsveta","female",100,34
"4168","36) Correspondence.","Robert E Morris","Matthew R West","Retina (Philadelphia, Pa.)",2023,"Robert","male",99,145540,"Matthew","male",100,51412
"4169","37) Reply.","Georgios Mylonas","Bianca S Gerendas","Retina (Philadelphia, Pa.)",2023,"Georgios","male",99,1597,"Bianca","female",98,21575
"4170","38) Correspondence.","Piergiacomo Grassi","Piergiacomo Grassi","Retina (Philadelphia, Pa.)",2023,"Piergiacomo","male",100,38,"Piergiacomo","male",100,38
"4171","40) Reply.","Ju-Yeun Lee","Kunho Bae","Retina (Philadelphia, Pa.)",2023,"Ju-Yeun","male",52,4990,"Kunho","male",100,7
"4172","41) COMPLEMENT INHIBITION FOR GEOGRAPHIC ATROPHY: Review of Salient Functional Outcomes and Perspective.","Richard F Spaide","Demetrios G Vavvas","Retina (Philadelphia, Pa.)",2023,"Richard","male",99,97659,"Demetrios","male",99,161
"4173","42) Neovascular Hemorrhagic Waterfall.","Irving A Domínguez-Varela","David A Ancona-Lezama","Retina (Philadelphia, Pa.)",2023,"Irving","male",100,3623,"David","male",99,381770
"4174","43) PHOTORECEPTOR DAMAGE IN TERSON SYNDROME.","Tomasz Szeligowski","Peter Charbel Issa","Retina (Philadelphia, Pa.)",2023,"Tomasz","male",99,30500,"Peter","male",99,146529
"4175","44) Correspondence.","John C Chen","John C Chen","Retina (Philadelphia, Pa.)",2023,"John","male",99,219085,"John","male",99,219085
"4176","45) Ultrasound-Guided Pars Plana Vitrectomy.","David Berrones","Raul Velez-Montoya","Retina (Philadelphia, Pa.)",2023,"David","male",99,381770,"Raul","male",99,38362
"4177","46) LETTER TO THE EDITOR.","Prithvi Ramtohul","Prithvi Ramtohul","Retina (Philadelphia, Pa.)",2023,"Prithvi","male",94,671,"Prithvi","male",94,671
"4178","47) A Novel Method for Transillumination.","Seung Min Lee","Min Kim","Retina (Philadelphia, Pa.)",2023,"Seung","male",93,447,"Min","male",65,4933
"4179","48) Diagnostic and Therapeutic Challenges.","Ilaria Testi","Carlos Pavesio","Retina (Philadelphia, Pa.)",2023,"Ilaria","female",99,12331,"Carlos","male",99,174998
"4180","49) Diagnostic and Therapeutic Challenges.","Sabia Handa","Mamta Agarwal","Retina (Philadelphia, Pa.)",2023,"Sabia","female",85,91,"Mamta","female",98,1588
"4181","50) Diagnostic and Therapeutic Challenges.","Matteo Menean","Stephen J Kim","Retina (Philadelphia, Pa.)",2023,"Matteo","male",99,45472,"Stephen","male",99,46085
"4182","51) Diagnostic and Therapeutic Challenge.","Snehal Bavaskar","Eleonora M Lad","Retina (Philadelphia, Pa.)",2023,"Snehal","female",70,1584,"Eleonora","female",99,10967
"4183","52) Diagnostic and Therapeutic Challenges.","Selda Celik","Amani A Fawzi","Retina (Philadelphia, Pa.)",2023,"Selda","female",96,4072,"Amani","female",80,9319
"4184","53) Diagnostic and Therapeutic Challenges.","Xiaohu Ding","Xiaofeng Lin","Retina (Philadelphia, Pa.)",2023,"Xiaohu","male",100,37,"Xiaofeng","male",78,167
"4185","55) Diagnostic and Therapeutic Challenges.","Samantha Orr","Debra A Goldstein","Retina (Philadelphia, Pa.)",2023,"Samantha","female",98,35715,"Debra","female",99,6762
"4186","56) Diagnostic and Therapeutic Challenges.","Drs Atul Arora","Mamta Agarwal","Retina (Philadelphia, Pa.)",2023,"Drs","male",92,99,"Mamta","female",98,1588
"4187","57) Diagnostic and Therapeutic Challenges.","Yiliu Yang","Marion Munk","Retina (Philadelphia, Pa.)",2023,"Yiliu","female",67,3,"Marion","female",94,26832
"4188","58) Diagnostic and Therapeutic Challenges.","Xiaohu Ding","Frank L Brodie","Retina (Philadelphia, Pa.)",2023,"Xiaohu","male",100,37,"Frank","male",99,66241
"4189","59) Diagnostic and Therapeutic Challenges.","Tatsuhiko Sato","Nieraj Jain","Retina (Philadelphia, Pa.)",2023,"Tatsuhiko","male",100,46,"Nieraj","male",75,4
"4190","60) Diagnostic & Therapeutic Challenges.","Alessandro Marchese","Lee M Jampol","Retina (Philadelphia, Pa.)",2023,"Alessandro","male",99,79631,"Lee","male",82,37625
"4191","61) Reply to Letter to Editor.","Lorenzo Iuliano","Marco Codenotti","Retina (Philadelphia, Pa.)",2023,"Lorenzo","male",99,33616,"Marco","male",99,133237
"4192","62) From drusen to type 3 macular neovascularization.","Elodie Bousquet","David Sarraf","Retina (Philadelphia, Pa.)",2023,"Elodie","female",98,31208,"David","male",99,381770
"4193","63) URINARY METABOLOMICS OF CENTRAL SEROUS CHORIORETINOPATHY.","Catherine B Meyerle","Richard D Semba","Retina (Philadelphia, Pa.)",2023,"Catherine","female",98,41180,"Richard","male",99,97659
"4194","64) Diagnostic and Therapeutic Challenge: Posterior Scleritis.","Yafeng Li","Nirali P Bhatt","Retina (Philadelphia, Pa.)",2023,"Yafeng","male",69,16,"Nirali","female",98,215
"4195","65) Retina, The Journal of Retinal and Vitreous Diseases, 2022 Scientific Reviewers.","Landon J Rohowetz","Nicolas A Yannuzzi","Retina (Philadelphia, Pa.)",2023,"Landon","male",100,9638,"Nicolas","male",99,79977
"4196","66) VALSALVA RETINOPATHY: Clinical Features and Treatment Outcomes.","Michael Kruger","Gerald Seidel","Retina (Philadelphia, Pa.)",2023,"Michael","male",99,211741,"Gerald","male",99,11899
"4197","67) Self-Made Sleeve for Chandelier Light Simulation.","Marcin Stopa","Piotr Rakowicz","Retina (Philadelphia, Pa.)",2023,"Marcin","male",99,47207,"Piotr","male",99,45729
"4198","68) Macular Hole Closure Without Endotamponade Application.","Prithvi Ramtohul","Edmund Tsui","Retina (Philadelphia, Pa.)",2023,"Prithvi","male",94,671,"Edmund","male",99,4135
