"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"12469","283) Subclinical Corneal Nerve Fiber Damage and Immune Cell Activation in Systemic Lupus Erythematosus: A Corneal Confocal Microscopy Study.","Gulfidan Bitirgen","Rayaz A Malik","Translational vision science & technology",2021,"Gulfidan","female",100,25,"Rayaz","male",100,10
"12470","284) Implementation of an Online Glaucoma-Specific Quality of Life Computerized Adaptive Test System in a US Glaucoma Hospital.","Eva K Fenwick","Ecosse L Lamoureux","Translational vision science & technology",2022,"Eva","female",98,79421,"Ecosse","male",80,5
"12471","285) PhacoTrainer: A Multicenter Study of Deep Learning for Activity Recognition in Cataract Surgical Videos.","Hsu-Hang Yeh","Sophia Y Wang","Translational vision science & technology",2021,"Hsu-Hang","male",55,518,"Sophia","female",98,12814
"12472","286) The Cumulative Effect of Multilevel Factors on Myopia Prevalence, Incidence, and Progression Among Children and Adolescents in China During the COVID-19 Pandemic.","Yanhui Dong","Susan M Sawyer","Translational vision science & technology",2022,"Yanhui","male",52,29,"Susan","female",98,34211
"12473","288) Antimicrobial Activity of a Triple Antibiotic Combination Toward Ocular Pseudomonas aeruginosa Clinical Isolates.","Jia A Mei","Rachel A F Wozniak","Translational vision science & technology",2022,"Jia","female",69,1588,"Rachel","female",98,41104
"12474","290) Automated Focal Plane Merging From a Stack of Gonioscopic Photographs Using a Focus-Stacking Algorithm.","Masato Matsuo","Masaki Tanito","Translational vision science & technology",2022,"Masato","male",99,603,"Masaki","male",97,788
"12475","291) Quantitative Evaluation of Retinal Microvascular Abnormalities in Patients With Type 2 Diabetes Mellitus Without Clinical Sign of Diabetic Retinopathy.","Yongqing Han","Liang Zhou","Translational vision science & technology",2022,"Yongqing","male",94,16,"Liang","male",82,1287
"12476","293) 3D Microstructure of the Healthy Non-Human Primate Lamina Cribrosa by Optical Coherence Tomography Imaging.","Anoop Sainulabdeen","Gadi Wollstein","Translational vision science & technology",2022,"Anoop","male",100,4594,"Gadi","male",86,250
"12477","294) In Vivo Determination of the Human Corneal Elastic Modulus Using Vibrational Optical Coherence Tomography.","Marcos A Crespo","Zeba A Syed","Translational vision science & technology",2022,"Marcos","male",99,43582,"Zeba","female",88,417
"12478","295) Intraocular Scattering, Blinking Rate, and Tear Film Osmolarity After Exposure to Environmental Stress.","Juan Tabernero","Shahina Pardhan","Translational vision science & technology",2021,"Juan","male",98,106011,"Shahina","female",97,177
"12479","296) Peripheral Chorioretinal Imaging Through a Front Prism on Optical Coherence Tomography Angiography.","Kentaro Kawai","Akitaka Tsujikawa","Translational vision science & technology",2021,"Kentaro","male",100,403,"Akitaka","male",100,13
"12480","297) Role of the Water Gradient Structure in Inhibiting Thin Aqueous Layer Break in Silicone Hydrogel-Soft Contact Lens.","Hisataka Fujimoto","Junichi Kiryu","Translational vision science & technology",2021,"Hisataka","male",100,6,"Junichi","male",99,372
"12481","298) Validation of the Modified Schein Dry Eye Symptom Questionnaire and Comparison With the Ocular Surface Disease Index.","Jerry R Paugh","David Meadows","Translational vision science & technology",2022,"Jerry","male",98,23367,"David","male",99,381770
"12482","299) Regression-Based Strategies to Reduce Refractive Error-Associated Glaucoma Diagnostic Bias When Using OCT and OCT Angiography.","Keke Liu","Ian Y H Wong","Translational vision science & technology",2022,"Keke","male",62,1503,"Ian","male",99,34076
"12483","300) Aqueous Cytokine Levels Are Associated With Progression of Peripheral Anterior Synechiae After Descemet Stripping Automated Endothelial Keratoplasty.","Yuki Kusano","Jun Shimazaki","Translational vision science & technology",2021,"Yuki","female",61,3972,"Jun","male",88,6829
"12484","301) Serum Iba-1, GLUT5, and TSPO in Patients With Diabetic Retinopathy: New Biomarkers for Early Retinal Neurovascular Alterations? A Pilot Study.","Maria Consiglia Trotta","Settimio Rossi","Translational vision science & technology",2022,"Maria","female",97,245074,"Settimio","male",99,131
"12485","302) Long-Wavelength-Filtered Light Transiently Inhibits Negative Lens-Induced Axial Eye Growth in the Chick Myopia Model.","Nina Riddell","Yuki Tani","Translational vision science & technology",2021,"Nina","female",98,42386,"Yuki","female",61,3972
"12486","303) Ultrasound Targeted Microbubble Destruction Promotes the Therapeutic Effect of HUMSC Transplantation on Glaucoma-Caused Optic Nerve Injury in Rabbits.","Tianhui Zhu","Jun Zhao","Translational vision science & technology",2022,"Tianhui","female",75,8,"Jun","male",88,6829
"12487","304) Validation of the Symptom Questionnaire for Visual Dysfunctions (SQVD): A Questionnaire to Evaluate Symptoms of any Type of Visual Dysfunctions.","Pilar Cacho-Martínez","Ángel García-Muñoz","Translational vision science & technology",2022,"Pilar","female",98,13975,"Ã","male",80,5
"12488","305) Identification of Subclinical Microvascular Biomarkers in Coronary Heart Disease in Retinal Imaging.","Julia Aschauer","Ursula Schmidt-Erfurth","Translational vision science & technology",2021,"Julia","female",97,57688,"Ursula","female",98,5883
"12489","306) Combining Structural and Vascular Parameters to Discriminate Among Glaucoma Patients, Glaucoma Suspects, and Healthy Subjects.","Alessandro Rabiolo","Francesco Bandello","Translational vision science & technology",2021,"Alessandro","male",99,79631,"Francesco","male",99,74458
"12490","307) Tubercular Uveitis in Uveitis Cases in a High TB and HIV Setting: A Prospective Cohort Study.","Hassan D Alli","Shabir A Madhi","Translational vision science & technology",2022,"Hassan","male",98,52735,"Shabir","male",99,549
"12491","308) Synthetic OCT Data Generation to Enhance the Performance of Diagnostic Models for Neurodegenerative Diseases.","Hajar Danesh","Rahele Kafieh","Translational vision science & technology",2022,"Hajar","female",96,6219,"Rahele","female",99,111
"12492","309) AAV-Mediated Expression of Human VEGF, TNF-α, and IL-6 Induces Retinal Pathology in Mice.","Carina M Weigelt","Norbert H Redemann","Translational vision science & technology",2021,"Carina","female",99,17553,"Norbert","male",99,12597
"12493","310) Virulence Genes of Staphylococcus aureus Associated With Keratitis, Conjunctivitis, and Contact Lens-Associated Inflammation.","Madeeha Afzal","Mark Willcox","Translational vision science & technology",2022,"Madeeha","female",99,115,"Mark","male",80,5
"12494","311) A Blood Protein Signature Stratifies Clinical Response to csDMARD Therapy in Pediatric Uveitis.","Roos A W Wennink","Jonas J W Kuiper","Translational vision science & technology",2022,"Roos","female",94,1192,"Jonas","male",99,20200
"12495","312) Glaucoma Suspects: The Impact of Risk Factor-Driven Review Periods on Clinical Load, Diagnoses, and Healthcare Costs.","Jack Phu","Michael Kalloniatis","Translational vision science & technology",2022,"Jack","male",97,59917,"Michael","male",99,211741
"12496","313) Feasibility of Therapeutic Ultrasound Application in Topical Scleral Delivery of Avastin.","Hanaa H Almogbil","Vesna Zderic","Translational vision science & technology",2021,"Hanaa","female",97,1582,"Vesna","female",98,3162
"12497","314) Retinal Microvasculature and Choriocapillaris Flow Deficit in Relation to Serum Uric Acid Using Swept-Source Optical Coherence Tomography Angiography.","Yu Lu","Ting Li","Translational vision science & technology",2022,"Yu","male",62,3415,"Ting","female",68,1693
"12498","315) Metal Oxide Engineered Nanomaterials Modulate Rabbit Corneal Fibroblast to Myofibroblast Transformation.","Atsuhiko Fukuto","Sara M Thomasy","Translational vision science & technology",2021,"Atsuhiko","male",100,19,"Sara","female",98,153048
"12499","316) UWHVF: A Real-World, Open Source Dataset of Perimetry Tests From the Humphrey Field Analyzer at the University of Washington.","Giovanni Montesano","Aaron Y Lee","Translational vision science & technology",2022,"Giovanni","male",99,71282,"Aaron","male",99,36714
"12500","317) Axial Stretching of Vessels in the Retinal Vascular Plexus With 3D OCT-Angiography.","Julian Johannes Kuhlmann","Daniel Pauleikhoff","Translational vision science & technology",2022,"Julian","male",95,24021,"Daniel","male",99,257742
"12501","318) Prevalence of Eye Conditions, Utilization of Eye Health Care Services, and Ophthalmic Medications After Entering Residential Aged Care in Australia.","Jyoti Khadka","Maria C Inacio","Translational vision science & technology",2021,"Jyoti","female",88,4566,"Maria","female",97,245074
"12502","319) The Role of Different Tear Volume Detection Methods in the Evaluation and Diagnosis of Mild Dry Eye Disease.","Yuzhou Wang","Liang Hu","Translational vision science & technology",2022,"Yuzhou","male",86,14,"Liang","male",82,1287
"12503","320) Role of Monocytes/Macrophages in the Etiology of Bullous Keratopathy After Argon Laser Iridotomy.","Satoru Yamagami","Seiichi Yokoo","Translational vision science & technology",2022,"Satoru","male",99,418,"Seiichi","male",99,116
"12504","321) Application of Deep Learning for Automated Detection of Polypoidal Choroidal Vasculopathy in Spectral Domain Optical Coherence Tomography.","Papis Wongchaisuwat","Nida Wongchaisuwat","Translational vision science & technology",2022,"Papis","male",99,1468,"Nida","female",93,2634
"12505","322) Development of Cumulative Order-Preserving Image Transformation Based Variational Autoencoder for Anterior Segment Optical Coherence Tomography Images.","Kilhwan Shon","Joong Won Shin","Translational vision science & technology",2022,"Kilhwan","male",100,2,"Joong","male",92,26
"12506","323) A Long-Term Safety and Efficacy Report on Intravitreal Delivery of Adipose Stem Cells and Secretome on Visual Deficits After Traumatic Brain Injury.","Pratheepa Kumari Rasiah","Rajashekhar Gangaraju","Translational vision science & technology",2022,"Pratheepa","female",90,21,"Rajashekhar","male",99,134
"12507","325) Virtual Reality-Based and Conventional Visual Field Examination Comparison in Healthy and Glaucoma Patients.","Jan Stapelfeldt","Raphael Sznitman","Translational vision science & technology",2021,"Jan","male",93,104026,"Raphael","male",99,22692
"12508","326) Vitamin D Supplementation Impacts Systemic Biomarkers of Collagen Degradation and Copper Metabolism in Patients With Keratoconus.","Romina Mayra Lasagni Vitar","Giulio Ferrari","Translational vision science & technology",2022,"Romina","female",98,7907,"Giulio","male",99,10841
"12509","327) Accelerated Peripapillary Retinal Nerve Fiber Layer Degeneration in Patients With Chronic Kidney Disease: A 2-Year Longitudinal Study.","Ling Yeung","Chi-Chin Sun","Translational vision science & technology",2022,"Ling","female",79,2215,"Chi-Chin","female",50,4364
"12510","328) Histologic Cell Shape Descriptors for the Retinal Pigment Epithelium in Age-Related Macular Degeneration: A Comparison to Unaffected Eyes.","Leon von der Emde","Thomas Ach","Translational vision science & technology",2022,"Leon","male",98,17420,"Thomas","male",99,129177
"12511","329) The Effect of Topical Anesthetics on 16S Ribosomal Ribonucleic Acid Amplicon Sequencing Results in Ocular Surface Microbiome Research.","Heleen Delbeke","Marie Joossens","Translational vision science & technology",2022,"Heleen","female",99,576,"Marie","female",97,110430
"12512","330) An Objective Perimetry Study of Central Versus Peripheral Sensitivities and Delays in Age-Related Macular Degeneration.","Bhim B Rai","Corinne F Carle","Translational vision science & technology",2021,"Bhim","male",99,408,"Corinne","female",98,26655
"12513","331) Association of Keratin 8 Level in Aqueous Humor With Outcomes of Intravitreal Ranibizumab Treatment for Neovascular Age-Related Macular Degeneration.","Joo Youn Shin","Suk Ho Byeon","Translational vision science & technology",2022,"Joo","male",75,1186,"Suk","male",82,226
"12514","332) Ex Vivo Evaluation of a Pressure-Sensitive Device to Aid Big Bubble Intrastromal Dissection in Deep Anterior Lamellar Keratoplasty.","Alfonso Iovieno","Caterina Salito","Translational vision science & technology",2022,"Alfonso","male",99,24668,"Caterina","female",99,6842
"12515","333) A Novel Clinical Five-Risk Factor Panel for Individualized Recurrence Risk Assessment of Patients With Acute Anterior Uveitis.","Xiwen Ji","Yuqin Wang","Translational vision science & technology",2021,"Xiwen","male",60,15,"Yuqin","female",67,21
"12516","334) A Novel Eye Drop Formulation for Potential Treatment of Neovascular Age-Related Macular Degeneration.","Wen-Chia Huang","Sung-En Chen","Translational vision science & technology",2021,"Wen-Chia","female",55,2704,"Sung-En","male",80,1659
"12517","335) Quantifying Uncertainty of the Estimated Visual Acuity Behavioral Function With Hierarchical Bayesian Modeling.","Yukai Zhao","Zhong-Lin Lu","Translational vision science & technology",2021,"Yukai","male",100,21,"Zhong-Lin","female",56,6770
"12518","336) Genipin in an Ex Vivo Corneal Model of Bacterial and Fungal Keratitis.","Elena Koudouna","Marcel Yecid Avila","Translational vision science & technology",2021,"Elena","female",98,74807,"Marcel","male",99,41885
